Company Name Billing,Company Name Shipping,Customer Num,PO Num,Dell Order Number,Master Inv Num,Invoice Num,Group Desc,Product Desc,Brand Desc,Item Num,Item Long Name,System Qty,Order Qty,Total Rev Retail USD,Total Rev Disc USD,Freight Charges,Sales Tax USD,Vat Amt Local Currency,Order Status Desc,Order Date,Ship By Date,Shipped Date,Inv Date,Service Tags
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,340-ANHE,"Quick Reference Guide in English, Spanish, French",0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,389-BEWX,Regulatory Label,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,389-BCMP,Intel Core i5 Processor vPro Label,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,570-AADK,No Mouse,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,389-BCDK,EAN label,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,637-AAAS,Dell Backup and Recovery Basic,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,340-ACQQ,No Option Included,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,800-BBGW,Smart Selection Shipment (S),0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,332-1286,US Order,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,634-BENZ,No DDP ESS Software,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,461-AABV,No Accessories,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,387-BBID,Energy Star 6.0,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,555-BBYR,Intel Dual Band Wireless-AC 7265AC 802.11ac/a/b/g/n 2x2 + Bluetooth 4.0 LE Half Mini Card,0,-6,($45.06),($45.06),$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,450-AAEJ,US Power Cord,0,-6,$0.00,$0.00,$0.00,$0.00,0.00,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,
CPLSE,CPLSE,132936491,SEC158728,980283093,XJXC17TW9,,Desktops,OptiPlex Desktops,OPTIPLEX 3020,210-ABDX,OptiPlex 3020 Small Form Factor BTX Base,2,2,"$1,511.23",$861.50,$0.00,$0.00,0.00,Invoiced,5/4/2016,5/5/2016,5/7/2016,5/8/2016,"4M4T942,GDSQD32"
CPLSE,CPLSE,132936491,SEC158728,980283135,XJX97WJF7,,CS Software and Peripherals,Displays,DELL MONITOR E2016H,210-AGLW,Dell 20 Monitor - E2016H,2,2,$259.98,$219.98,$0.00,$0.00,0.00,Invoiced,5/4/2016,5/5/2016,5/4/2016,5/4/2016,"1Y2XX72,4VT0Y72"
CPLSE,CPLSE,132936491,SEC162657,983600467,XJXDJ8C75,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFWI,OptiPlex 3040 Small Form Factor BTX,1,1,$812.77,$444.00,$0.00,$0.00,0.00,Invoiced,5/13/2016,5/16/2016,5/16/2016,5/16/2016,2Y8D8C2
CPLSE,CPLSE,132936491,SEC162657,983600491,XJXD7PR13,,CS SOFTWARE AND PERIPHERALS,DISPLAYS,DELL-BRANDED,858-BBCW,Dell 20 Monitor E2016H,0,1,$129.99,$101.39,$0.00,$0.00,0.00,Invoiced,5/13/2016,5/16/2016,5/13/2016,5/13/2016,
CPLSE,CPLSE,132936491,SEC162659,983602356,XJXDKJN85,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFWI,OptiPlex 3040 Small Form Factor BTX,1,1,$812.77,$444.00,$0.00,$0.00,0.00,Invoiced,5/13/2016,5/16/2016,5/16/2016,5/16/2016,294HBB2
CPLSE,CPLSE,132936491,SEC162659,983602414,XJXD7PPX6,,CS SOFTWARE AND PERIPHERALS,DISPLAYS,DELL-BRANDED,858-BBCW,Dell 20 Monitor E2016H,0,1,$129.99,$101.39,$0.00,$0.00,0.00,Invoiced,5/13/2016,5/16/2016,5/13/2016,5/13/2016,
CPLSE,CPLSE,132936491,SEC162658,983603255,XJXDKJR23,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFWI,OptiPlex 3040 Small Form Factor BTX,1,1,$812.77,$444.00,$0.00,$0.00,0.00,Invoiced,5/13/2016,5/16/2016,5/16/2016,5/16/2016,299RBB2
CPLSE,CPLSE,132936491,SEC162658,983603263,XJXD7PW58,,CS SOFTWARE AND PERIPHERALS,DISPLAYS,DELL-BRANDED,858-BBCW,Dell 20 Monitor E2016H,0,1,$129.99,$101.39,$0.00,$0.00,0.00,Invoiced,5/13/2016,5/16/2016,5/13/2016,5/13/2016,
CPLSE,CPLSE,132936491,SEC164488,996013583,XJXRWPDJ1,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFWI,OptiPlex 3040 Small Form Factor BTX,1,1,$812.77,$444.00,$0.00,$0.00,0.00,Invoiced,6/21/2016,6/22/2016,6/21/2016,6/21/2016,69LJ8C2
CPLSE,CPLSE,132936491,SEC164488,996013658,XJXRWMT95,,CS Software and Peripherals,Displays,DELL MONITOR E2016H,210-AGLW,Dell 20 Monitor - E2016H,1,1,$129.99,$109.99,$0.00,$0.00,0.00,Invoiced,6/21/2016,6/22/2016,6/21/2016,6/21/2016,DJB8Y72
CPLSE,CPLSE,132936491,SEC169302,998147108,XJXX8R939,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$990.71,$469.00,$0.00,$0.00,0.00,Invoiced,6/28/2016,7/8/2016,7/4/2016,7/5/2016,FQT5KB2
CPLSE,CPLSE,132936491,SEC169302,998147132,XJXW7T862,,CS Software and Peripherals,Displays,DELL MONITOR E2016H,210-AGLW,Dell 20 Monitor - E2016H,1,1,$129.99,$109.99,$0.00,$0.00,0.00,Invoiced,6/28/2016,6/30/2016,6/28/2016,6/28/2016,5Q9DX72
CPLSE,CPLSE,132936491,SEC169300,998150649,XJXXFF4P9,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$990.71,$469.00,$0.00,$0.00,0.00,Invoiced,6/28/2016,7/8/2016,7/5/2016,7/5/2016,FQT8KB2
CPLSE,CPLSE,132936491,SEC169300,998150680,XJXW9R594,,CS Software and Peripherals,Displays,DELL MONITOR E2016H,210-AGLW,Dell 20 Monitor - E2016H,1,1,$129.99,$109.99,$0.00,$0.00,0.00,Invoiced,6/28/2016,6/30/2016,6/29/2016,6/29/2016,2R9DX72
CPLSE,CPLSE,132936491,SEC169296,998154724,XJXXFDNF8,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$990.71,$469.00,$0.00,$0.00,0.00,Invoiced,6/28/2016,7/8/2016,7/5/2016,7/5/2016,FQV3KB2
CPLSE,CPLSE,132936491,SEC169296,998154815,XJXW7W348,,CS Software and Peripherals,Displays,DELL MONITOR E2016H,210-AGLW,Dell 20 Monitor - E2016H,1,1,$129.99,$109.99,$0.00,$0.00,0.00,Invoiced,6/28/2016,6/29/2016,6/28/2016,6/28/2016,3Q9DX72
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL170243,100575197,XK114T7J5,,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,2,2,"$2,500.86","$1,232.00",$0.00,$0.00,0.00,Invoiced,7/6/2016,7/13/2016,7/8/2016,7/8/2016,"CG4BKB2,CGBGKB2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL170349,100576211,XK114T832,,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,4,4,"$5,001.72","$2,464.00",$0.00,$0.00,0.00,Invoiced,7/6/2016,7/13/2016,7/8/2016,7/8/2016,"CG4FKB2,CG9HKB2,CGBCKB2,CGBDKB2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL171111,102590608,XK1276XK2,,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,2,2,"$2,500.86","$1,232.00",$0.00,$0.00,0.00,Invoiced,7/12/2016,7/19/2016,7/13/2016,7/13/2016,"94SNKB2,94SPKB2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL171111,102590707,XK12XPJX2,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$990.71,$469.00,$0.00,$0.00,0.00,Invoiced,7/12/2016,7/18/2016,7/16/2016,7/17/2016,9WKPKB2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL171635,104212904,XK12T7XN8,,Desktops,OptiPlex Desktops,OPTIPLEX 7440 AIO,210-AFLP,OptiPlex 7440 AIO BTX,3,3,"$5,272.71","$3,000.12",$195.00,$0.00,0.00,Invoiced,7/15/2016,7/19/2016,7/15/2016,7/15/2016,"7PJ6B02,BYJ6B02,DTJ6B02"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL171944,105335019,XK14NFDT6,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,5,5,"$4,953.57","$2,345.00",$0.00,$0.00,0.00,Invoiced,7/19/2016,7/25/2016,7/25/2016,7/25/2016,"FY6YKB2,FY70LB2,FY71LB2,FY7VKB2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL172160,105796632,XK143W756,,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,3,3,"$3,751.29","$1,848.00",$0.00,$0.00,0.00,Invoiced,7/20/2016,7/27/2016,7/21/2016,7/21/2016,"14DQPD2,14DRPD2,14DSPD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL172161,105797747,XK14CNT88,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,5,5,"$4,953.57","$2,345.00",$0.00,$0.00,0.00,Invoiced,7/20/2016,7/26/2016,7/22/2016,7/22/2016,"5HLQPD2,5HLRPD2,5HLSPD2,5HMLPD2,5HMMPD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL174012,111927817,XK17JT312,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$947.86,$469.00,$0.00,$0.00,0.00,Invoiced,8/2/2016,8/8/2016,8/6/2016,8/7/2016,3NY9QD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL174004,111928583,XK181CDD4,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$947.86,$469.00,$0.00,$0.00,0.00,Invoiced,8/2/2016,8/8/2016,8/9/2016,8/9/2016,3NY8QD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL174003,111929433,XK171D4K2,,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,1,1,"$1,250.43",$616.00,$0.00,$0.00,0.00,Invoiced,8/2/2016,8/9/2016,8/3/2016,8/3/2016,1669QD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL174290,112264236,XK182KC81,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,3,3,"$2,843.57","$1,407.00",$0.00,$0.00,0.00,Invoiced,8/3/2016,8/9/2016,8/9/2016,8/9/2016,"3P3CQD2,3P3DQD2,3P3FQD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,SHC175036,116538130,XK19W6R62,,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,10,10,"$12,504.29","$6,160.00",$0.00,$0.00,0.00,Invoiced,8/16/2016,8/22/2016,8/17/2016,8/17/2016,"FSXKQD2,FSXLQD2,FSYFQD2,FSYHQD2,FSYJQD2,FSYLQD2,FSZGQD2,FSZHQD2,FT3JQD2,FT3LQD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL174859,117322112,XK1CJPT64,XK1CJPT64,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,3,3,"$2,843.57","$1,407.00",$0.00,$0.00,0.00,Invoiced,8/18/2016,8/24/2016,8/21/2016,8/21/2016,"7HWMQD2,7HWNQD2,7HWPQD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL176183,117495066,XK1C4K1W4,,EUC Mobility,Latitude,LATITUDE E7470,210-AETL,"Dell Latitude E7470, BTX",1,1,"$2,463.78","$1,225.00",$0.00,$0.00,0.00,Invoiced,8/18/2016,8/19/2016,8/18/2016,8/18/2016,105WJC2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL176183,117495124,XK1C4WT98,,CS SOFTWARE AND PERIPHERALS,CLIENT PERIPHERALS,DELL-BRANDED,331-6304,"E-Port Plus, 130W Advanced Port Replicator, USB 3.0 for Latitude E-Family, Customer Kit",0,1,$219.99,$169.39,$0.00,$0.00,0.00,Invoiced,8/18/2016,8/19/2016,8/18/2016,8/18/2016,
CLINICAL PATHOLOGY LABORATORIE,SONIC HEALTHCARE USA,137995733,SHC176704,118872099,XK1DC7WT5,,EUC Mobility,Latitude,LATITUDE E7470,210-AETL,"Dell Latitude E7470, BTX",1,1,"$2,583.78","$1,250.00",$0.00,$0.00,0.00,Invoiced,8/23/2016,8/29/2016,8/25/2016,8/25/2016,DQLGLC2
CLINICAL PATHOLOGY LABORATORIE,SONIC HEALTHCARE USA,137995733,SHC176704,118872164,XK1D1WKC9,,CS SOFTWARE AND PERIPHERALS,CLIENT PERIPHERALS,DELL-BRANDED,331-6304,"E-Port Plus, 130W Advanced Port Replicator, USB 3.0 for Latitude E-Family, Customer Kit",0,1,$219.99,$169.39,$0.00,$0.00,0.00,Invoiced,8/23/2016,8/24/2016,8/23/2016,8/23/2016,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL178198,121922097,XK1JFKPP1,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$947.86,$469.00,$0.00,$0.00,0.00,Invoiced,8/31/2016,9/6/2016,9/3/2016,9/4/2016,FB15RD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL178841,123613116,XK1KC9449,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$947.86,$469.00,$0.00,$0.00,0.00,Invoiced,9/6/2016,9/12/2016,9/8/2016,9/8/2016,8W5CRD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL179077,124337228,XK1KC4286,,CS SOFTWARE AND PERIPHERALS,CLIENT PERIPHERALS,DELL-BRANDED,331-6304,"E-Port Plus, 130W Advanced Port Replicator, USB 3.0 for Latitude E-Family, Customer Kit",0,4,$879.96,$677.56,$0.00,$0.00,0.00,Invoiced,9/8/2016,9/9/2016,9/8/2016,9/8/2016,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL176557,124554665,XK1M1W2X1,XK1M1W2X1,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,3,3,"$2,843.57","$1,407.00",$0.00,$0.00,0.00,Invoiced,9/8/2016,9/14/2016,9/12/2016,9/12/2016,"HQV9RD2,HQVBRD2,HQW5RD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL177315,124562049,XK1M3R8J2,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$947.86,$469.00,$0.00,$0.00,0.00,Invoiced,9/8/2016,9/14/2016,9/13/2016,9/13/2016,HQQ7RD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL179400,125436276,XK1M8XCN2,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$947.86,$469.00,$0.00,$0.00,0.00,Invoiced,9/12/2016,9/16/2016,9/13/2016,9/13/2016,46ZLRD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL179963,126942793,XK1N2FPK9,,EUC Mobility,Latitude,LATITUDE E7470,210-AETL,"Dell Latitude E7470, BTX",1,1,"$2,463.78","$1,225.00",$0.00,$0.00,0.00,Invoiced,9/16/2016,9/20/2016,9/16/2016,9/16/2016,2ZHCMC2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL179963,126942876,XK1N1MF43,,CS SOFTWARE AND PERIPHERALS,CLIENT PERIPHERALS,DELL-BRANDED,331-6304,"E-Port Plus, 130W Advanced Port Replicator, USB 3.0 for Latitude E-Family, Customer Kit",0,1,$219.99,$169.39,$0.00,$0.00,0.00,Invoiced,9/16/2016,9/19/2016,9/16/2016,9/16/2016,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL180239,127140769,XK1NP8FT2,XK1NP8FT2,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,1,1,"$1,250.43",$616.00,$0.00,$0.00,0.00,Invoiced,9/16/2016,9/22/2016,9/21/2016,9/21/2016,FPTGRD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL180238,127142161,XK1NN6792,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,2,2,"$1,895.71",$938.00,$0.00,$0.00,0.00,Invoiced,9/16/2016,9/22/2016,9/20/2016,9/20/2016,"G4VCRD2,G4VDRD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL180500,127980115,XK1NMX2W8,,CS SOFTWARE AND PERIPHERALS,CLIENT PERIPHERALS,DELL-BRANDED,331-6304,"E-Port Plus, 130W Advanced Port Replicator, USB 3.0 for Latitude E-Family, Customer Kit",0,5,"$1,099.95",$725.95,$0.00,$0.00,0.00,Invoiced,9/20/2016,9/21/2016,9/20/2016,9/20/2016,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL180524,128093512,XK1P685F9,XK1P685F9,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$947.86,$469.00,$0.00,$0.00,0.00,Invoiced,9/20/2016,9/26/2016,9/22/2016,9/22/2016,68XPRD2
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL180614,128596795,XK1P9DPR4,XK1P9DPR4,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,2,2,"$1,895.71",$938.00,$0.00,$0.00,0.00,Invoiced,9/21/2016,9/27/2016,9/23/2016,9/23/2016,"BZNRRD2,BZPPRD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL180613,128600696,XK1P9DNT6,XK1P9DNT6,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,2,2,"$1,895.71",$938.00,$0.00,$0.00,0.00,Invoiced,9/21/2016,9/27/2016,9/23/2016,9/23/2016,"BZPQRD2,BZPRRD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL180707,128696801,XK1PFW8F9,XK1PFW8F9,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$947.86,$469.00,$0.00,$0.00,0.00,Invoiced,9/21/2016,9/27/2016,9/23/2016,9/23/2016,BZTPRD2
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATIES,137995733,CPL180855,129116676,XK1PKP5M9,XK1PKP5M9,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,2,2,"$1,895.71",$938.00,$0.00,$0.00,0.00,Invoiced,9/22/2016,9/28/2016,9/24/2016,9/25/2016,"194YRD2,194ZRD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL180876,129118276,XK1PMM6N7,XK1PMM6N7,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,2,2,"$1,895.71",$938.00,$0.00,$0.00,0.00,Invoiced,9/22/2016,9/28/2016,9/25/2016,9/25/2016,"195TRD2,195VRD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL180879,129120744,XK1PFW7N8,XK1PFW7N8,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,1,1,"$1,250.43",$616.00,$0.00,$0.00,0.00,Invoiced,9/22/2016,9/28/2016,9/23/2016,9/23/2016,1J8XRD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL180878,129121841,XK1PKP9W1,XK1PKP9W1,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$947.86,$469.00,$0.00,$0.00,0.00,Invoiced,9/22/2016,9/28/2016,9/24/2016,9/25/2016,195WRD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL181084,129563646,XK1PT3WC1,XK1PT3WC1,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,2,2,"$1,895.71",$938.00,$0.00,$0.00,0.00,Invoiced,9/23/2016,9/29/2016,9/26/2016,9/26/2016,"5V2TRD2,5V2VRD2"
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL181090,129565500,XK1R91573,XK1R91573,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,4,4,"$3,791.43","$1,876.00",$0.00,$0.00,0.00,Invoiced,9/23/2016,9/29/2016,9/28/2016,9/28/2016,"C0JWRD2,C0JXRD2,C0JYRD2,C0JZRD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL181092,129567670,XK1PN1X31,XK1PN1X31,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,2,2,"$1,895.71",$938.00,$0.00,$0.00,0.00,Invoiced,9/23/2016,9/29/2016,9/25/2016,9/25/2016,"5V2WRD2,5V2XRD2"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL181669,130552406,XK1RC5TP5,XK1RC5TP5,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,1,1,"$1,250.43",$616.00,$0.00,$0.00,0.00,Invoiced,9/27/2016,10/3/2016,9/28/2016,9/28/2016,GYPVRD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL181669,130552463,XK1RD41C3,XK1RD41C3,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,1,1,"$1,250.43",$616.00,$0.00,$0.00,0.00,Invoiced,9/27/2016,10/3/2016,9/29/2016,9/29/2016,GYPTRD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL182598,132518371,XK1TKPC77,XK1TKPC77,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,1,1,"$1,250.43",$616.00,$0.00,$0.00,0.00,Invoiced,10/3/2016,10/7/2016,10/5/2016,10/5/2016,5WF8SD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL182598,132518413,XK1W4D551,XK1W4D551,Desktops,OptiPlex Desktops,OPTIPLEX 7040,210-AFGK,OptiPlex 7040 Small Form Factor XCTO,1,1,"$1,250.43",$616.00,$0.00,$0.00,0.00,Invoiced,10/3/2016,10/7/2016,10/7/2016,10/7/2016,6DGDSD2
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL179104,133676293,XK1WN3CM3,XK1WN3CM3,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,3,3,"$2,843.57","$1,407.00",$0.00,$0.00,0.00,Invoiced,10/6/2016,10/12/2016,10/11/2016,10/11/2016,"DKN8SD2,DKN9SD2,DKNBSD2"
